token	tag	source
chhe lam	ADJ	phrase
chhe tha	ADJ	phrase
chhe ţha	ADJ	phrase
chhem dam	ADJ	phrase
chhen fak awm	ADJ	phrase
chheng chhe	ADJ	phrase
chheng chhia	ADJ	phrase
chher chher	ADJ	phrase
chhia tha	ADJ	phrase
chhia ţha	ADJ	phrase
chhia that	ADJ	phrase
chhia ţhat	ADJ	phrase
chhinchhiahna zungbun	ADJ	phrase
chho ulh	ADJ	phrase
chhu hrawt	ADJ	phrase
chhu kaw ping	ADJ	phrase
chhuana neih	ADJ	phrase
chhui chhuah rual loh	ADJ	phrase
chhungril ril	ADJ	phrase
chhûngril ril	ADJ	phrase
chhungthla hual	ADJ	phrase
chhut chhut	ADJ	phrase
chi hrang	ADJ	phrase
chi kawm	ADJ	phrase
chî kawm	ADJ	phrase
chiah mai	ADJ	phrase
chim awm	ADJ	phrase
chip chiar	ADJ	phrase
chuang liam	ADJ	phrase
chuih chuih	ADJ	phrase
chum chiap	ADJ	phrase
chum dawng	ADJ	phrase
chum dáwng	ADJ	phrase
chuti zat zat	ADJ	phrase
dah dah	ADJ	phrase
daitam sazu	ADJ	phrase
daithlang lag	ADJ	phrase
daithlang lâg	ADJ	phrase
dam dam	ADJ	phrase
dam man awm	ADJ	phrase
dam rei	ADJ	phrase
dang lo	ADJ	phrase
dap chhuah	ADJ	phrase
dap dap	ADJ	phrase
dar dar	ADJ	phrase
dar dár	ADJ	phrase
dawl zawh	ADJ	phrase
dawm dawm	ADJ	phrase
dawn rual	ADJ	phrase
dâwn rual	ADJ	phrase
dawr dawr	ADJ	phrase
dawt dawt	ADJ	phrase
de chuai	ADJ	phrase
de de	ADJ	phrase
de ser ser	ADJ	phrase
de set set	ADJ	phrase
dê sêt sêt	ADJ	phrase
de sur	ADJ	phrase
de ve ve	ADJ	phrase
de vê vê	ADJ	phrase
de vu vu	ADJ	phrase
deh deh	ADJ	phrase
deh ral	ADJ	phrase
dek dek	ADJ	phrase
dêk dêk	ADJ	phrase
dek ral	ADJ	phrase
del del	ADJ	phrase
delh delh	ADJ	phrase
dem dem	ADJ	phrase
den den	ADJ	phrase
dên dên	ADJ	phrase
dep dep	ADJ	phrase
dêp dêp	ADJ	phrase
dep ngai	ADJ	phrase
dep ngâi	ADJ	phrase
dep ngaih	ADJ	phrase
der der	ADJ	phrase
deu chhuan	ADJ	phrase
deu deu	ADJ	phrase
deuh deuh	ADJ	phrase
diai diai	ADJ	phrase
diam diam	ADJ	phrase
diar diar	ADJ	phrase
dik lo	ADJ	phrase
dikdak lo	ADJ	phrase
dim thiam	ADJ	phrase
dimduai lo	ADJ	phrase
dîmduai lo	ADJ	phrase
din hual	ADJ	phrase
ding chhuah	ADJ	phrase
ding hawn	ADJ	phrase
dip dip	ADJ	phrase
dip ngai	ADJ	phrase
dip ngaih	ADJ	phrase
dúm a	ADJ	phrase
dum paw	ADJ	phrase
dum pâw	ADJ	phrase
dum pawl	ADJ	phrase
dum páwl	ADJ	phrase
dun dun	ADJ	phrase
dûn dûn	ADJ	phrase
dup dup	ADJ	phrase
dur dur	ADJ	phrase
durh durh	ADJ	phrase
dûrh dûrh	ADJ	phrase
eih eih	ADJ	phrase
ek awk	ADJ	phrase
ek âwk	ADJ	phrase
èk awk	ADJ	phrase
èk âwk	ADJ	phrase
êk awk	ADJ	phrase
êk âwk	ADJ	phrase
el awl	ADJ	phrase
el àwl	ADJ	phrase
èl awl	ADJ	phrase
èl àwl	ADJ	phrase
êl awl	ADJ	phrase
êl àwl	ADJ	phrase
el el	ADJ	phrase
el eu	ADJ	phrase
êl eu	ADJ	phrase
elh elh	ADJ	phrase
en phal loh	ADJ	phrase
enchim loh	ADJ	phrase
eng mah tham lo	ADJ	phrase
er er	ADJ	phrase
êr êr	ADJ	phrase
fah fei	ADJ	phrase
fak tlak	ADJ	phrase
fang tir	ADJ	phrase
fano dawi	ADJ	phrase
fap fei	ADJ	phrase
far far	ADJ	phrase
fawng fawng	ADJ	phrase
fawp fu	ADJ	phrase
fek fawn	ADJ	phrase
fêk fawn	ADJ	phrase
fek fek	ADJ	phrase
fel fel	ADJ	phrase
fel lo	ADJ	phrase
fep fep	ADJ	phrase
fer fer	ADJ	phrase
fer fur	ADJ	phrase
fet fet	ADJ	phrase
fêt fêt	ADJ	phrase
fiamthu thiam	ADJ	phrase
fiâmthu thiam	ADJ	phrase
fik awk	ADJ	phrase
fing lo	ADJ	phrase
fing vervek	ADJ	phrase
fu fu	ADJ	phrase
fuih fuih	ADJ	phrase
fuk fuk	ADJ	phrase
fumfe lo	ADJ	phrase
fung fung	ADJ	phrase
fur fur	ADJ	phrase
fur khawthiang	ADJ	phrase
fûr khawthiang	ADJ	phrase
ha ha	ADJ	phrase
hâ hâ	ADJ	phrase
ha hi	ADJ	phrase
hah hah	ADJ	phrase
hai hai	ADJ	phrase
haih haih	ADJ	phrase
hak fawng	ADJ	phrase
hak hak	ADJ	phrase
hâk hâk	ADJ	phrase
hal hal	ADJ	phrase
hang lam	ADJ	phrase
hap hap	ADJ	phrase
har har	ADJ	phrase
harh chhuak	ADJ	phrase
hauh hauh	ADJ	phrase
hauvawng dar	ADJ	phrase
haw haw	ADJ	phrase
hâw hâw	ADJ	phrase
hawh hawh	ADJ	phrase
hawi hawi	ADJ	phrase
hawihhai lo	ADJ	phrase
hawihhâi lo	ADJ	phrase
hawk dak	ADJ	phrase
hâwk dâk	ADJ	phrase
hawl hawl	ADJ	phrase
hawlh bung	ADJ	phrase
hawlh hawlh	ADJ	phrase
hawlrivap lung	ADJ	phrase
hawr hawr	ADJ	phrase
heh peh	ADJ	phrase
heh petin	ADJ	phrase
hei leh chen hi	ADJ	phrase
hel hel	ADJ	phrase
hel hmang	ADJ	phrase
hem dum	ADJ	phrase
hem hem	ADJ	phrase
hem ung	ADJ	phrase
hen hen	ADJ	phrase
heuh heuh	ADJ	phrase
hial hial	ADJ	phrase
hiâl hiâl	ADJ	phrase
hiar hiar	ADJ	phrase
hla hla	ADJ	phrase
hlâ hlâ	ADJ	phrase
hlawk hlawk	ADJ	phrase
hlawm khat	ADJ	phrase
hláwm khat	ADJ	phrase
hlawt hlawt	ADJ	phrase
hleipui meipar	ADJ	phrase
hlek hlek	ADJ	phrase
hlep thla	ADJ	phrase
hliah hliah	ADJ	phrase
hliau hliau	ADJ	phrase
hlim la	ADJ	phrase
hlim thei	ADJ	phrase
hling khei	ADJ	phrase
hling nei	ADJ	phrase
hlîng nei	ADJ	phrase
hling neih	ADJ	phrase
hlîng neih	ADJ	phrase
hlu hlu	ADJ	phrase
hluk hluk	ADJ	phrase
hma zawngin	ADJ	phrase
hma zim	ADJ	phrase
hmabak ko	ADJ	phrase
hmabak kô	ADJ	phrase
hmabâk ko	ADJ	phrase
hmabâk kô	ADJ	phrase
hmai bial	ADJ	phrase
hmái bial	ADJ	phrase
hmai hlai	ADJ	phrase
hmai hlâi	ADJ	phrase
hmái hlai	ADJ	phrase
hmái hlâi	ADJ	phrase
hmai khuh	ADJ	phrase
hmai mual	ADJ	phrase
hmái mual	ADJ	phrase
hmai pan	ADJ	phrase
hmái pan	ADJ	phrase
hmai sin	ADJ	phrase
hmai sîn	ADJ	phrase
hmái sin	ADJ	phrase
hmái sîn	ADJ	phrase
hmai tlang chhah	ADJ	phrase
hmái tlang chhah	ADJ	phrase
hmai tluak	ADJ	phrase
hmái tluak	ADJ	phrase
hmai tung	ADJ	phrase
hmái tung	ADJ	phrase
hman ata tawh	ADJ	phrase
hmán ata tawh	ADJ	phrase
hman nuam	ADJ	phrase
hman rim	ADJ	phrase
hman tlak	ADJ	phrase
hman tlâk	ADJ	phrase
hman wm	ADJ	phrase
hmana mi tawh	ADJ	phrase
hmang tha	ADJ	phrase
hmar hleng	ADJ	phrase
hmar kil	ADJ	phrase
hmasa ber	ADJ	phrase
hmei nelawm	ADJ	phrase
hmel nelawm	ADJ	phrase
hmêl nêlawm	ADJ	phrase
hmel thuar	ADJ	phrase
hmel thuâr	ADJ	phrase
hmêl thuar	ADJ	phrase
hmêl thuâr	ADJ	phrase
hmel thur	ADJ	phrase
hmêl thur	ADJ	phrase
hmelchhe baibawk	ADJ	phrase
hmelchhe baibâwk	ADJ	phrase
hmêlchhe baibawk	ADJ	phrase
hmêlchhe baibâwk	ADJ	phrase
hmelchhiat lai	 idm.	ADJ	phrase
hmêlchhiat lai	 idm.	ADJ	phrase
hmelhem lo	ADJ	phrase
hmelhriat loh mi	ADJ	phrase
hmerh hmerh	ADJ	phrase
hmin lo	ADJ	phrase
hmin loh	ADJ	phrase
hmin sa	ADJ	phrase
hmin tha	ADJ	phrase
hmin ṭha	ADJ	phrase
hmin tuah	ADJ	phrase
hmin ṭuah	ADJ	phrase
hmuh chhuah rual loh	ADJ	phrase
hmuh thiam	ADJ	phrase
hmuh tlang theih	ADJ	phrase
hmui buk	ADJ	phrase
hmùi buk	ADJ	phrase
hmui bum lian	ADJ	phrase
hmùi bum lian	ADJ	phrase
hmui chhah	ADJ	phrase
hmùi chhah	ADJ	phrase
hmui mim chip zum	ADJ	phrase
hmui mîm chip zum	ADJ	phrase
hmûi mim chip zum	ADJ	phrase
hmûi mîm chip zum	ADJ	phrase
hmui ngah	ADJ	phrase
hmuipui pu	ADJ	phrase
hmûipui pu	ADJ	phrase
hmul ngah	ADJ	phrase
hnai lak	ADJ	phrase
hnai suf	ADJ	phrase
hnaisai lo	ADJ	phrase
hnam dang	ADJ	phrase
hnam laktla	ADJ	phrase
hnam ze tinreng	ADJ	phrase
hnang hnang	ADJ	phrase
hnawih theih	ADJ	phrase
hnial dang	ADJ	phrase
hnim pet	ADJ	phrase
hnuk hnuk	ADJ	phrase
hnute hne lai	ADJ	phrase
hrang hrang	ADJ	phrase
hrat khawkheng	ADJ	phrase
hrawt hrawt	ADJ	phrase
hre hre	ADJ	phrase
hreipui ha	ADJ	phrase
hrek hrek	ADJ	phrase
hri bawraw	ADJ	phrase
hrivei that	ADJ	phrase
hrohrang chhe	ADJ	phrase
hrohrang chhia	ADJ	phrase
hrohrang chhiat	ADJ	phrase
hruah hruah	ADJ	phrase
hruai hrat	ADJ	phrase
hruai sual	ADJ	phrase
hruam hruam	ADJ	phrase
hrut khawk	ADJ	phrase
hu chhuah	ADJ	phrase
hu hu	ADJ	phrase
hû hu	ADJ	phrase
hû hû	ADJ	phrase
hu nat	ADJ	phrase
hu nei	ADJ	phrase
huau huau	ADJ	phrase
huâu huâu	ADJ	phrase
huh chhuah	ADJ	phrase
huh huh	ADJ	phrase
huih thlak	ADJ	phrase
huiu huau	ADJ	phrase
hulh hulh	ADJ	phrase
hun chep	ADJ	phrase
hun chêp	ADJ	phrase
hun nei	ADJ	phrase
hun tepter	ADJ	phrase
hun teptêr	ADJ	phrase
hut hut	ADJ	phrase
in uai	ADJ	phrase
in unau	ADJ	phrase
inchawih tawk	ADJ	phrase
inchei dan	ADJ	phrase
inchhang zing	ADJ	phrase
inkai hluai	ADJ	phrase
inkai theih	ADJ	phrase
inrunral thiam	ADJ	phrase
inrunrâl thiam	ADJ	phrase
inrunril thiam	ADJ	phrase
ir awm	ADJ	phrase
ir er	ADJ	phrase
ir êr	ADJ	phrase
îr er	ADJ	phrase
îr êr	ADJ	phrase
jawng hmangthiam	ADJ	phrase
jawng tlem	ADJ	phrase
kai phar	ADJ	phrase
kai theih	ADJ	phrase
kal bosan	ADJ	phrase
kal chhuak	ADJ	phrase
kal thei	ADJ	phrase
kal thei tir	ADJ	phrase
kara tlak	ADJ	phrase
karh karh	ADJ	phrase
karkalak zau	ADJ	phrase
kaw khawh	ADJ	phrase
kaw lawi lo	ADJ	phrase
kaw lo	ADJ	phrase
kaw to	ADJ	phrase
kawh ruk	ADJ	phrase
kaw-lawi lo	ADJ	phrase
kawt hmun	ADJ	phrase
ke khai	ADJ	phrase
ke khingbai	ADJ	phrase
ker ker	ADJ	phrase
ket lawk	ADJ	phrase
keuh keuh	ADJ	phrase
kham kai	ADJ	phrase
kham khawp	ADJ	phrase
khan kai	ADJ	phrase
khan lo	ADJ	phrase
khang khan	ADJ	phrase
khâng khân	ADJ	phrase
khap bet	ADJ	phrase
khar phui	ADJ	phrase
khár phui	ADJ	phrase
khat chuan	ADJ	phrase
khaw hmu	ADJ	phrase
khaw hmuh	ADJ	phrase
khaw hmuh theihna	ADJ	phrase
khaw leilung	ADJ	phrase
khaw nu khaw pa	ADJ	phrase
khaw serh ni	ADJ	phrase
khaw te	ADJ	phrase
khaw té	ADJ	phrase
khaw tha	ADJ	phrase
khaw ţha	ADJ	phrase
khaw thal	ADJ	phrase
khaw ţhâl	ADJ	phrase
khaw thawt	ADJ	phrase
khaw thengthaw	ADJ	phrase
khaw thian	ADJ	phrase
khaw thim	ADJ	phrase
khaw tin khaw tangah	ADJ	phrase
khaw tina	ADJ	phrase
khaw tinah	ADJ	phrase
khaw tlaipui	ADJ	phrase
khaw zâwl	ADJ	phrase
khawbring tui fai	ADJ	phrase
khawfing chat	ADJ	phrase
khawfîng chat	ADJ	phrase
khawhar zai sak	ADJ	phrase
khawhar zu	ADJ	phrase
khawhring tui ţai	ADJ	phrase
khawi lak	ADJ	phrase
khawi vab	ADJ	phrase
khawia kimah	ADJ	phrase
khawiah va suh	ADJ	phrase
khawih tah	ADJ	phrase
khawihli fahrah	ADJ	phrase
khawihli zang	ADJ	phrase
khawl khawm	ADJ	phrase
khâwl khâwm	ADJ	phrase
khawla chhu	ADJ	phrase
khawla chhut	ADJ	phrase
khawlai thlî	ADJ	phrase
khawlai ung	ADJ	phrase
khâwlchhut in	ADJ	phrase
khawlh ring	ADJ	phrase
khawlian thlawhhma chen	ADJ	phrase
khawmual lawng	ADJ	phrase
khawmual thizil	ADJ	phrase
khawn ai	ADJ	phrase
khàwn ai	ADJ	phrase
khàwn tlak	ADJ	phrase
khawng thlu	ADJ	phrase
khawng thluk	ADJ	phrase
khawngaih hmêl put	ADJ	phrase
khawngaih thla lak	ADJ	phrase
khawngaih thla lâk	ADJ	phrase
khawngaihna lak	ADJ	phrase
khawngaihna lâk	ADJ	phrase
khàwnvar puan	ADJ	phrase
khàwnvár puan	ADJ	phrase
khawp a	ADJ	phrase
khawp lai hialin	ADJ	phrase
khawpkham lo	ADJ	phrase
khawpui rik	ADJ	phrase
khawpui rîk	ADJ	phrase
khawrh fai	ADJ	phrase
khawsa mawh	ADJ	phrase
khawsa thei	ADJ	phrase
khawsak rel	ADJ	phrase
khawsik damdawi	ADJ	phrase
khawsik damdawi thing	ADJ	phrase
khawte thlawhhma chen	ADJ	phrase
khawthar sât	ADJ	phrase
khawthiang tuipui	ADJ	phrase
khawthiang vahui	ADJ	phrase
khawthlang khawhin	ADJ	phrase
khawthlang lam	ADJ	phrase
khawthlang vahui	ADJ	phrase
khawtlang lunglènin	ADJ	phrase
khawtlang lungtena	ADJ	phrase
khawvar tirh aţangin	ADJ	phrase
khawvâr tirh aţangin	ADJ	phrase
khei lo	ADJ	phrase
khel lovin	ADJ	phrase
khēl lovin	ADJ	phrase
khelh khelh	ADJ	phrase
khem khum	ADJ	phrase
kheng thlawn	ADJ	phrase
kher chhuak	ADJ	phrase
kher lo	ADJ	phrase
kheuh kheuh	ADJ	phrase
khi chat	ADJ	phrase
khik chah	ADJ	phrase
khing hnih	ADJ	phrase
khing khatin	ADJ	phrase
khing khi	ADJ	phrase
khir siam	ADJ	phrase
khìr siam	ADJ	phrase
khita tangin	ADJ	phrase
khita ţangin	ADJ	phrase
khita... khi	ADJ	phrase
khitah khian	ADJ	phrase
khu ruai	ADJ	phrase
khua hmu	ADJ	phrase
khua hmu lo	ADJ	phrase
khua hmuh theihna	ADJ	phrase
khua hniam	ADJ	phrase
khua leh vang	ADJ	phrase
khua leh vàng	ADJ	phrase
khua rei	ADJ	phrase
khua ró	ADJ	phrase
khua san	ADJ	phrase
khua sang	ADJ	phrase
khua tha	ADJ	phrase
khua ţha	ADJ	phrase
khua thal	ADJ	phrase
khua ţhâl	ADJ	phrase
khua thengthaw	ADJ	phrase
khua thengthawt	ADJ	phrase
khua thengthâwt	ADJ	phrase
khua thian	ADJ	phrase
khua thim	ADJ	phrase
khua tlaipui	ADJ	phrase
khua vêng	ADJ	phrase
khua	 thiang	ADJ	phrase
khuai chawl	ADJ	phrase
khuàlbûk vengtu	ADJ	phrase
khuàlbûk vêngtu	ADJ	phrase
khuàn hnihna	ADJ	phrase
khuang tum	ADJ	phrase
khuavang samsuih	ADJ	phrase
khuavang zia	ADJ	phrase
khuih khuih	ADJ	phrase
khuk ruai	ADJ	phrase
khûk ruai	ADJ	phrase
khul khul	ADJ	phrase
khulh khulh	ADJ	phrase
khum lu	ADJ	phrase
khum mawng	ADJ	phrase
khumpui kai	ADJ	phrase
khung lut	ADJ	phrase
khung lût	ADJ	phrase
khup du-rusuih	ADJ	phrase
khûp dû-rusuih	ADJ	phrase
khup kawi ruh	ADJ	phrase
khûp kawi ruh	ADJ	phrase
khup khat hmu	ADJ	phrase
khup khup	ADJ	phrase
khup lup	ADJ	phrase
khup tung	ADJ	phrase
khûp tung	ADJ	phrase
khur khur	ADJ	phrase
khuta khu	ADJ	phrase
khutiang bawkin	ADJ	phrase
khutiang khu	ADJ	phrase
ki lên	ADJ	phrase
ki zawnna	ADJ	phrase
kiah kiah	ADJ	phrase
kian thawl	ADJ	phrase
kian thâwl	ADJ	phrase
kiang hnai	ADJ	phrase
kiang hnaiah	ADJ	phrase
kiang vela mi	ADJ	phrase
kiang vêla mi	ADJ	phrase
kiar kiar	ADJ	phrase
kil tin kil tangah	ADJ	phrase
kil tinah	ADJ	phrase
kilhna ţial	ADJ	phrase
kim chiat	ADJ	phrase
kim takin	ADJ	phrase
king an hrui	ADJ	phrase
kip hlum	ADJ	phrase
kir leh	ADJ	phrase
kit tiak	ADJ	phrase
koh kah	ADJ	phrase
koh ko khawm	ADJ	phrase
koh thawh	ADJ	phrase
koh tho	ADJ	phrase
koki ruh	ADJ	phrase
koki vuan	ADJ	phrase
kokia chhuang	ADJ	phrase
kua zut	ADJ	phrase
kua zût	ADJ	phrase
kuah chilh	ADJ	phrase
kuah kuah	ADJ	phrase
kuai vir	ADJ	phrase
kuain zut	ADJ	phrase
kuak rawn	ADJ	phrase
kuâk rawn	ADJ	phrase
kual khung	ADJ	phrase
kuàl khung	ADJ	phrase
kuang ur	ADJ	phrase
kuâng ur	ADJ	phrase
kui tiak	ADJ	phrase
kul run	ADJ	phrase
kùl rùn	ADJ	phrase
kum vei	ADJ	phrase
kum zabi	ADJ	phrase
kumpui linglet	ADJ	phrase
kung khâl	ADJ	phrase
kung khil	ADJ	phrase
kur lek luk	ADJ	phrase
kur lēk lūk	ADJ	phrase
kut rual	ADJ	phrase
kut ruh	ADJ	phrase
kût ṭiak tûka dawlrep bai hmeh ang	ADJ	phrase
kut zum	ADJ	phrase
kut zungṭang	ADJ	phrase
kuta zaizir	ADJ	phrase
kut-ke hmawr	ADJ	phrase
kutkem nei	ADJ	phrase
kutkem neih	ADJ	phrase
kutphah bêng	ADJ	phrase
kutphah dawm	ADJ	phrase
kutphah tlum	ADJ	phrase
kuttum hmuh	ADJ	phrase
kuttum lek	ADJ	phrase
kutze en	ADJ	phrase
kutze en thiam	ADJ	phrase
kutzia en	ADJ	phrase
lai dur	ADJ	phrase
lâi khuar	ADJ	phrase
lai la lain	ADJ	phrase
lai lai	ADJ	phrase
lai len huai	ADJ	phrase
lai lèn huai	ADJ	phrase
lai zawl	ADJ	phrase
laih dur	ADJ	phrase
laih dùr	ADJ	phrase
laih zawl	ADJ	phrase
laih zâwl	ADJ	phrase
laihrui nat	ADJ	phrase
laihrui zawmpui	ADJ	phrase
laiking tuibur tulh ang	ADJ	phrase
lailan tui pal	ADJ	phrase
lailen tui pal	ADJ	phrase
lailet der	ADJ	phrase
lainat hlawh	ADJ	phrase
lainat thei	ADJ	phrase
lak zamsak	ADJ	phrase
lâk zamsak	ADJ	phrase
lakher mawsawla	ADJ	phrase
lala thut	ADJ	phrase
lalah thu	ADJ	phrase
lam ţhuam	ADJ	phrase
lam ṭhuam	ADJ	phrase
lamthlang rapthla	ADJ	phrase
lan mâwi	ADJ	phrase
lan ngo	ADJ	phrase
lang mâwi	ADJ	phrase
lang ngo	ADJ	phrase
larking changdam	ADJ	phrase
lasizawl i	ADJ	phrase
lâw lâw	ADJ	phrase
lawh thlak	ADJ	phrase
lawih lawih	ADJ	phrase
lawk thlâk	ADJ	phrase
lawk thlik	ADJ	phrase
lawm takin	ADJ	phrase
làwm takin	ADJ	phrase
lawm thei	ADJ	phrase
làwm zawng	ADJ	phrase
làwm zâwng	ADJ	phrase
lawmnachang hria	ADJ	phrase
lawm-rual hawn a hun ta	ADJ	phrase
lawng karna	ADJ	phrase
lawng karna fung	ADJ	phrase
lawng veng	ADJ	phrase
lawng vêng	ADJ	phrase
làwr lawr	ADJ	phrase
làwr lâwr	ADJ	phrase
le le	ADJ	phrase
lē len	ADJ	phrase
le lo	ADJ	phrase
lé lo	ADJ	phrase
leh fo	ADJ	phrase
leh hawi	ADJ	phrase
leh tidanglam	ADJ	phrase
leh zawk	ADJ	phrase
lehkha zir	ADJ	phrase
lehlam hawisan	ADJ	phrase
lehlam lehlam	ADJ	phrase
lehzual sauh	ADJ	phrase
lei leh van kar	ADJ	phrase
lei leh vàn kar	ADJ	phrase
lei leh van tia	ADJ	phrase
lei leh vàn tia	ADJ	phrase
lei leh van tiat	ADJ	phrase
lei leh van tiât	ADJ	phrase
lei tlang	ADJ	phrase
lei tum	ADJ	phrase
leiba ṭhin	ADJ	phrase
lei-laih chah	ADJ	phrase
leilawn dawh	ADJ	phrase
leilàwn dawh	ADJ	phrase
leilung lang	ADJ	phrase
leilung luah	ADJ	phrase
lék lék	ADJ	phrase
lek phei chu	ADJ	phrase
lek phei chuan	ADJ	phrase
lem thiam	ADJ	phrase
lêm thiam	ADJ	phrase
lemlawi tum	ADJ	phrase
lemlàwi tum	ADJ	phrase
len vawrh	ADJ	phrase
lèn vawrh	ADJ	phrase
lèndêng kethiah fai	ADJ	phrase
leng thu	ADJ	phrase
leng za	ADJ	phrase
lêng-lai thih	ADJ	phrase
lêng-lâi thih	ADJ	phrase
lengten hun	ADJ	phrase
lênhlîng hrui	ADJ	phrase
lênhlîng hruí	ADJ	phrase
lep lep	ADJ	phrase
lêp lêp	ADJ	phrase
let tup	ADJ	phrase
let tup tup	ADJ	phrase
leuh leuh	ADJ	phrase
li lehthal	ADJ	phrase
li na	ADJ	phrase
liah hmeh	ADJ	phrase
liam châng	ADJ	phrase
liam liam	ADJ	phrase
lian awm	ADJ	phrase
lian tak	ADJ	phrase
lian tual tual	ADJ	phrase
liandova sepui chi tha ang	ADJ	phrase
liang tu	ADJ	phrase
liangsei vaihlo	ADJ	phrase
liankuala lak chhuah ni awm tak	ADJ	phrase
liankuala vaihlo	ADJ	phrase
liantual tuala	ADJ	phrase
liau liau	ADJ	phrase
lih pum	ADJ	phrase
lim lim	ADJ	phrase
lirhbiang chaih	ADJ	phrase
lo zawh	ADJ	phrase
loh vêk leh	ADJ	phrase
loh zawngin	ADJ	phrase
lu zawrh	ADJ	phrase
lu zuar	ADJ	phrase
lû-a kelsam to	ADJ	phrase
lû-a kelsam ṭo	ADJ	phrase
luak tichhuak	ADJ	phrase
luâk tichhuak	ADJ	phrase
luan za	ADJ	phrase
luàn zà	ADJ	phrase
luâng za	ADJ	phrase
luâng zà	ADJ	phrase
luh thlu	ADJ	phrase
luh thluk	ADJ	phrase
luh thlûk	ADJ	phrase
luh-lul chhuah	ADJ	phrase
lui kuang	ADJ	phrase
lui té	ADJ	phrase
lui thlawr	ADJ	phrase
luih hram hram	ADJ	phrase
lui-hnar kin	ADJ	phrase
lui-hnâr kin	ADJ	phrase
luitan loh	ADJ	phrase
luitang lo	ADJ	phrase
lukhum khum	ADJ	phrase
lul lo	ADJ	phrase
lum lût	ADJ	phrase
lum reng	ADJ	phrase
lun lo	ADJ	phrase
lun loh	ADJ	phrase
lung te	ADJ	phrase
lung tiawi lo	ADJ	phrase
lung zing	ADJ	phrase
lunga den	ADJ	phrase
lunga vawm	ADJ	phrase
lunga vâwm	ADJ	phrase
lungai tlak zawng	ADJ	phrase
lungâi tlâk zâwng	ADJ	phrase
lungawi loh	ADJ	phrase
lungâwi loh	ADJ	phrase
lungawi thei lo tak	ADJ	phrase
lungâwi thei lo tak	ADJ	phrase
lungawi thei tak	ADJ	phrase
lungawi theí tak	ADJ	phrase
lungâwi thei tak	ADJ	phrase
lungâwi theí tak	ADJ	phrase
lungchhe vankaiin	ADJ	phrase
lunge him	ADJ	phrase
lungkùna zawng zat	ADJ	phrase
lunglen zai	ADJ	phrase
lunglèn zai	ADJ	phrase
lungleng thei	ADJ	phrase
lunglêng thei	ADJ	phrase
lungman tam	ADJ	phrase
lungphum rem	ADJ	phrase
lungphûm rem	ADJ	phrase
lungpui dorûk	ADJ	phrase
lungpui sa	ADJ	phrase
lungs vawm	ADJ	phrase
lungte thai meuh in	ADJ	phrase
lungti ni	ADJ	phrase
mah mah	ADJ	phrase
mahni awm awma awm	ADJ	phrase
mahni duha awm	ADJ	phrase
mahni inthiâr fihlim	ADJ	phrase
mahni inthiâr fihlîm	ADJ	phrase
mahni inthiar fihlim thei	ADJ	phrase
mahni inthiar fihlîm thei	ADJ	phrase
mahni thu hmang	ADJ	phrase
maian hawp	ADJ	phrase
maih keng kawng	ADJ	phrase
maih keng kâwng	ADJ	phrase
maih kêng kawng	ADJ	phrase
maih kêng kâwng	ADJ	phrase
maih king	ADJ	phrase
maih king kawng	ADJ	phrase
màimawm ril	ADJ	phrase
maimi zial	ADJ	phrase
mâkpa zangkàng	ADJ	phrase
malh malh	ADJ	phrase
malin zawng	ADJ	phrase
malpui ruh	ADJ	phrase
maltluan châwiin	ADJ	phrase
mamawh phuhruk	ADJ	phrase
mamawh phuhrûk	ADJ	phrase
man nei	ADJ	phrase
man pêk	ADJ	phrase
man takin	ADJ	phrase
man tesêp	ADJ	phrase
man tir	ADJ	phrase
manding sap	ADJ	phrase
manding sâp	ADJ	phrase
mang ti-ang	ADJ	phrase
mangkhawng	 chhuang	 chhuan	ADJ	phrase
mar deh	ADJ	phrase
mar zan	ADJ	phrase
mat mat	ADJ	phrase
măt măt	ADJ	phrase
mau tuai	ADJ	phrase
mawih lo	ADJ	phrase
mawng ping	ADJ	phrase
mawng rit	ADJ	phrase
mawng zan	ADJ	phrase
mawng zang	ADJ	phrase
mawngtam bawr	ADJ	phrase
mawza sei	ADJ	phrase
mei tuah	ADJ	phrase
mei vil	ADJ	phrase
meihawl rawh	ADJ	phrase
meipek silai	ADJ	phrase
meitalh bawm	ADJ	phrase
meivap dahna	ADJ	phrase
meivâp dahna	ADJ	phrase
meizu mi	ADJ	phrase
mel veng	ADJ	phrase
mêl vêng	ADJ	phrase
melh melh	ADJ	phrase
melh rum	ADJ	phrase
mêna thlak	ADJ	phrase
meng tal	ADJ	phrase
meuh lo	ADJ	phrase
mi en khalh	ADJ	phrase
mi ên khalh	ADJ	phrase
mi eng	ADJ	phrase
mi lèm thiam	ADJ	phrase
mi lem ziak	ADJ	phrase
mi lenglam	ADJ	phrase
mi lenglâm	ADJ	phrase
mi man	ADJ	phrase
mi man mi	ADJ	phrase
mi thin khei zâwng takin	ADJ	phrase
mi thleng	ADJ	phrase
mi tin ti mang	ADJ	phrase
mi tlahlang	ADJ	phrase
mi velh hman	ADJ	phrase
mi velh hmang	ADJ	phrase
mi vervek	ADJ	phrase
mi zai in	ADJ	phrase
mi zuanzang	ADJ	phrase
miah lo	ADJ	phrase
mihring tlin loh	ADJ	phrase
mihring tling lo	ADJ	phrase
mi-lem siamchawp	ADJ	phrase
mi-lem ziak	ADJ	phrase
